Unnamed: 0.1,Unnamed: 0,topic_id,topic,country,keyword,period
148.0,148.0,1870-1880_telegraph_us_1,"['wire', 'company', 'system', 'postal', 'line', 'message', 'rate', 'cable', 'morse', 'transmission']",us,telegraph,1870-1880
149.0,149.0,1870-1880_telegraph_us_2,"['tlio', 'irom', 'tbat', 'thai', 'alter', 'ilia', 'llio', 'winch', 'ibis', 'tbey']",us,telegraph,1870-1880
150.0,150.0,1870-1880_telegraph_us_3,"['street', 'broadway', 'room', 'avenue', 'office', 'pole', 'corner', 'city', 'good', 'girl']",us,telegraph,1870-1880
151.0,151.0,1870-1880_telegraph_us_4,"['know', 'stanley', 'livingstone', 'great', 'expedition', 'professor', 'young', 'give', 'play', 'write']",us,telegraph,1870-1880
152.0,152.0,1870-1880_telegraph_us_5,"['committee', 'bill', 'company', 'court', 'senate', 'say', 'resolution', 'shall', 'judge', 'secretary']",us,telegraph,1870-1880
153.0,153.0,1870-1880_telegraph_us_6,"['schr', 'bark', 'brig', 'york', 'sail', 'liverpool', 'boston', 'schrs', 'philadelphia', 'arrive']",us,telegraph,1870-1880
154.0,154.0,1870-1880_telegraph_us_7,"['france', 'church', 'people', 'great', 'government', 'theatre', 'world', 'europe', 'nation', 'republic']",us,telegraph,1870-1880
155.0,155.0,1870-1880_telegraph_us_8,"['party', 'republican', 'democratic', 'election', 'state', 'president', 'vote', 'public', 'people', 'convention']",us,telegraph,1870-1880
156.0,156.0,1870-1880_telegraph_us_9,"['general', 'government', 'troop', 'army', 'correspondent', 'treaty', 'indian', 'minister', 'indians', 'russian']",us,telegraph,1870-1880
157.0,157.0,1870-1880_telegraph_us_10,"['train', 'go', 'night', 'mile', 'take', 'yesterday', 'hour', 'morning', 'come', 'leave']",us,telegraph,1870-1880
158.0,,1888-1890_telegraph_de_0,"['Senator', 'Koffer', 'Armenanstalt', 'Melle', 'Hülseberg', 'Berthold', 'Papst', 'Hachmann', 'Januar', 'papst']",de,telegraph,1888-1890
159.0,,1888-1890_telegraph_de_1,"['April', 'September', 'betragen', 'Telephon', 'Einrichtung', 'zahlen', 'Vorstellung', 'Zweck', 'spät', 'lich']",de,telegraph,1888-1890
160.0,,1888-1890_telegraph_de_2,"['Apparat', 'Reise', 'schwarz', 'fremd', 'Wien', 'sitzen', 'gehören', 'Schrift', 'Wittwe', 'Fabrik']",de,telegraph,1888-1890
161.0,,1888-1890_telegraph_de_3,"['Frau', 'jung', 'Mädchen', 'Mutter', 'schön', 'Tochter', 'Kind', 'Eltern', 'Auge', 'Herr']",de,telegraph,1888-1890
162.0,,1888-1890_telegraph_de_4,"['Herr', 'Verein', 'Hamburger', 'Direktor', 'sagen', 'Fall', 'Heinrich', 'Museum', 'namentlich', 'Ausführung']",de,telegraph,1888-1890
163.0,,1888-1890_telegraph_de_5,"['Kapt', 'Juli', 'Schiff', 'Juni', 'Nachdruck', 'nachmittags', 'Ewer', 'August', 'ankommen', 'Helgoland']",de,telegraph,1888-1890
164.0,,1888-1890_telegraph_de_6,"['Woche', 'Fürst', 'Wort', 'leben', 'schließen', 'Deutschland', 'Wiener', 'Leben', 'Familie', 'Lehrer']",de,telegraph,1888-1890
165.0,,1888-1890_telegraph_de_7,"['Kaiser', 'März', 'Regierung', 'Minister', 'Frankreich', 'König', 'Oktober', 'deutsch', 'Präsident', 'Italien']",de,telegraph,1888-1890
166.0,,1888-1890_telegraph_de_8,"['November', 'englisch', 'Dezember', 'russisch', 'Februar', 'England', 'Berlin', 'Stuttgart', 'Mark', 'London']",de,telegraph,1888-1890
167.0,,1888-1890_telegraph_de_9,"['Nacht', 'Arbeiter', 'Polizei', 'Vater', 'Person', 'Wohnung', 'verhaften', 'verlassen', 'gelingen', 'sofort']",de,telegraph,1888-1890
168.0,,1888-1890_telegraph_de_10,"['Grenze', 'Schah', 'Dokument', 'Rechenberg', 'Warschau', 'Trauung', 'Mazella', 'Geschwister', 'Wett', 'Jockei']",de,telegraph,1888-1890
169.0,,1888-1890_telegraph_de_11,"['General', 'Boulanger', 'Wagen', 'schließlich', 'geben', 'Arbeit', 'Fahrt', 'Major', 'Maschine', 'nehmen']",de,telegraph,1888-1890
170.0,,1888-1890_telegraph_de_12,"['Wasser', 'brechen', 'Mensch', 'Mörder', 'Straße', 'City', 'Tod', 'elektrisch', 'liegen', 'laufen']",de,telegraph,1888-1890
171.0,,1888-1890_telegraph_de_13,"['Antrag', 'Berathung', 'beantragen', 'Staatssekretär', 'Debatte', 'Einnahme', 'Titel', 'Stephan', 'Redner', 'Sitzung']",de,telegraph,1888-1890
172.0,,1888-1890_telegraph_de_14,"['Senat', 'Antrag', 'Gieschen', 'Senatsantrag', 'Rohrpost', 'Bürgerschaft', 'Gratifikation', 'Börse', 'betreffend', 'Feststellung']",de,telegraph,1888-1890
173.0,,1888-1890_telegraph_de_15,"['treffen', 'Hand', 'finden', 'plötzlich', 'kommen', 'Haus', 'bringen', 'verlieren', 'scheinen', 'stehen']",de,telegraph,1888-1890
174.0,,1888-1890_telegraph_de_16,"['Privattelegramm', 'Hafen', 'Emma', 'Anstrengung', 'dtype', 'object', 'Gegner', 'Duell', 'Schaden', 'Wache']",de,telegraph,1888-1890
175.0,,1888-1890_telegraph_de_17,"['Regina', 'Grog', 'Rainbow', 'Arrondissement', 'Salviati', 'Liga', 'jeder', 'eifrig', 'nummern', 'gezogen']",de,telegraph,1888-1890
176.0,,1888-1890_telegraph_de_18,"['gestern', 'hiesig', 'Hamburg', 'nachmittag', 'abend', 'Preis', 'mehrere', 'Carl', 'vorgestern', 'August']",de,telegraph,1888-1890
177.0,,1888-1890_telegraph_de_19,"['Kaiserin', 'Brief', 'verschieden', 'wissen', 'reich', 'prinz', 'Sache', 'Königin', 'begeben', 'Friedrich']",de,telegraph,1888-1890
178.0,,1888-1890_telegraph_de_20,"['Hamburg', 'Vorgabe', 'annehmen', 'allgemein', 'hamburgisch', 'Eindruck', 'Bühne', 'Anerkennung', 'Genosse', 'Bericht']",de,telegraph,1888-1890
179.0,,1888-1890_telegraph_de_21,"['fich', 'Mitglied', 'hoch', 'Theil', 'beginnen', 'Herr', 'Find', 'kaiserlich', 'Meter', 'Frage']",de,telegraph,1888-1890
180.0,,1890-1900_telegraph_de_0,"['halten', 'lassen', 'Präsident', 'sprechen', 'sofort', 'beginnen', 'glauben', 'erheben', 'scheinen', 'Soldat']",de,telegraph,1890-1900
181.0,,1890-1900_telegraph_de_1,"['leicht', 'Bremen', 'Wind', 'Nordsee', 'Schlepper', 'Schiff', 'Wetter', 'schl', 'Telegraph', 'Helgoland']",de,telegraph,1890-1900
182.0,,1890-1900_telegraph_de_2,"['Bur', 'General', 'englisch', 'Südafrika', 'Truppe', 'Artillerie', 'November', 'Kapstadt', 'Drahtber', 'Transvaal']",de,telegraph,1890-1900
183.0,,1890-1900_telegraph_de_3,"['Senat', 'betreffend', 'Antrag', 'Bürgerschaft', 'Hamburg', 'Heinrich', 'Carl', 'Johann', 'ausschuß', 'Herr']",de,telegraph,1890-1900
184.0,,1890-1900_telegraph_de_4,"['Kaiser', 'deutsch', 'Bismarck', 'preußisch', 'Reichstag', 'Fürst', 'Berlin', 'Partei', 'Regierung', 'Wahl']",de,telegraph,1890-1900
185.0,,1890-1900_telegraph_de_5,"['Herr', 'Preis', 'Theater', 'Verein', 'Ballon', 'sonnabend', 'Beifall', 'Aufführung', 'Stück', 'Direktor']",de,telegraph,1890-1900
186.0,,1890-1900_telegraph_de_6,"['gestern', 'Dampfer', 'schaffen', 'wohnend', 'Leiche', 'verhaften', 'Arbeiter', 'Wohnung', 'abend', 'Hafen']",de,telegraph,1890-1900
187.0,,1890-1900_telegraph_de_7,"['elektrisch', 'groß', 'hoch', 'Land', 'besonderer', 'gewiß', 'giebt', 'stehen', 'Interesse', 'Brief']",de,telegraph,1890-1900
188.0,,1890-1900_telegraph_de_8,"['fich', 'Person', 'verletzen', 'Find', 'heftig', 'Sturm', 'mehrere', 'Schaden', 'zerstören', 'letzter']",de,telegraph,1890-1900
189.0,,1890-1900_telegraph_de_9,"['England', 'Regierung', 'Deutschland', 'Frankreich', 'englisch', 'Presse', 'Million', 'Staat', 'deutsch', 'amerikanisch']",de,telegraph,1890-1900
190.0,,1890-1900_telegraph_de_10,"['Welt', 'Zeuge', 'Name', 'object', 'dtype', 'Gericht', 'angeklagter', 'Dezember', 'Hamburg', 'pflegen']",de,telegraph,1890-1900
191.0,,1890-1900_telegraph_de_11,"['Kaiser', 'Paris', 'September', 'König', 'melden', 'April', 'London', 'Prinz', 'Kaiserin', 'August']",de,telegraph,1890-1900
192.0,,1890-1900_telegraph_de_12,"['Frau', 'jung', 'Mann', 'Herr', 'alt', 'dame', 'Leben', 'Mädchen', 'Hand', 'Mensch']",de,telegraph,1890-1900
193.0,,1890-1900_telegraph_de_13,"['Meter', 'Maschine', 'Verkehr', 'Stadt', 'Linie', 'Berlin', 'dienen', 'deutsch', 'Ausstellung', 'halten']",de,telegraph,1890-1900
194.0,,1890-1900_telegraph_de_14,"['Antrag', 'Mark', 'Verwaltung', 'Beamter', 'Staatssekretär', 'Gesetz', 'Redner', 'Bestimmung', 'Versammlung', 'Behörde']",de,telegraph,1890-1900
195.0,,1900-1910_telegraph_de_0,"['Feuer', 'Haus', 'Wasser', 'Minute', 'Brand', 'Sturm', 'Meter', 'zerstören', 'Ballon', 'Flamme']",de,telegraph,1900-1910
196.0,,1900-1910_telegraph_de_1,"['deutsch', 'Regierung', 'Kaiser', 'Deutschland', 'England', 'Staat', 'Frankreich', 'Frage', 'politisch', 'Land']",de,telegraph,1900-1910
197.0,,1900-1910_telegraph_de_2,"['Frau', 'Mann', 'Leiche', 'verhaften', 'Polizei', 'Kind', 'schwer', 'Mädchen', 'sofort', 'angeklagter']",de,telegraph,1900-1910
198.0,,1900-1910_telegraph_de_3,"['Dampfer', 'Schiff', 'Kapitän', 'Bord', 'Hafen', 'gestern', 'drahtlos', 'Reise', 'Telegraphie', 'Station']",de,telegraph,1900-1910
199.0,,1900-1910_telegraph_de_4,"['März', 'Oktober', 'Paris', 'König', 'August', 'Berlin', 'Drahtbericht', 'November', 'Dezember', 'London']",de,telegraph,1900-1910
200.0,,1900-1910_telegraph_de_5,"['Herr', 'Verein', 'Versammlung', 'Mitglied', 'April', 'vorsitzend', 'Verlag', 'Verband', 'Vorstand', 'Preis']",de,telegraph,1900-1910
201.0,,1900-1910_telegraph_de_6,"['Mark', 'Senat', 'Antrag', 'betreffend', 'Bürgerschaft', 'Januar', 'beantragen', 'Prüfung', 'Februar', 'jährlich']",de,telegraph,1900-1910
202.0,,1900-1910_telegraph_de_7,"['Hand', 'groß', 'einzig', 'Lord', 'sogar', 'Linie', 'Erfolg', 'sehen', 'Gefahr', 'kommen']",de,telegraph,1900-1910
203.0,,1900-1910_telegraph_de_8,"['alt', 'schön', 'tragen', 'bekannt', 'sehen', 'Auge', 'finden', 'Leben', 'einfach', 'lassen']",de,telegraph,1900-1910
204.0,,1900-1910_telegraph_de_9,"['russisch', 'japanisch', 'Petersburg', 'Port', 'Japaner', 'melden', 'Japan', 'General', 'London', 'Meldung']",de,telegraph,1900-1910
205.0,,1900-1910_telegraph_de_10,"['Altona', 'Herr', 'wohnend', 'Carl', 'Senator', 'Hamburger', 'abends', 'abend', 'Heinrich', 'Hermann']",de,telegraph,1900-1910
206.0,,1900-1910_telegraph_de_11,"['Kiel', 'Lübeck', 'Schwerin', 'Postassistent', 'Flensburg', 'Burg', 'Hamburg', 'Rostock', 'Altona', 'holst']",de,telegraph,1900-1910
207.0,,1900-1910_telegraph_de_12,"['Peking', 'China', 'Bur', 'chinesisch', 'Truppe', 'Boxer', 'Tientsin', 'britisch', 'Shanghai', 'buren']",de,telegraph,1900-1910
208.0,,1900-1910_telegraph_de_13,"['Million', 'Beamter', 'Etat', 'Staatssekretär', 'Mark', 'Reichstag', 'wenden', 'preußisch', 'Ausgabe', 'Vorlage']",de,telegraph,1900-1910
209.0,,1910-1920_telegraph_de_0,"['März', 'Februar', 'Juli', 'Japan', 'japanisch', 'amerikanisch', 'London', 'Lusitania', 'Neuyork', 'irisch']",de,telegraph,1910-1920
210.0,,1910-1920_telegraph_de_1,"['Dieb', 'finden', 'Frau', 'Sonntag', 'Preis', 'stehlen', 'abends', 'Freitag', 'abend', 'Pfund']",de,telegraph,1910-1920
211.0,,1910-1920_telegraph_de_2,"['Kaiser', 'sprechen', 'England', 'lassen', 'glauben', 'Weise', 'stehen', 'gewinnen', 'wissen', 'meinen']",de,telegraph,1910-1920
212.0,,1910-1920_telegraph_de_3,"['Drahtmeldung', 'deutsch', 'englisch', 'nichtamtlich', 'melden', 'April', 'Wilson', 'Krieg', 'August', 'England']",de,telegraph,1910-1920
213.0,,1910-1920_telegraph_de_4,"['Mark', 'Million', 'März', 'betragen', 'Beamter', 'Senat', 'Ausgabe', 'Zahl', 'Verkehr', 'Verwaltung']",de,telegraph,1910-1920
214.0,,1910-1920_telegraph_de_5,"['wenden', 'Hamburger', 'adresse', 'Brief', 'Frau', 'Abonnent', 'Adresse', 'beantworten', 'briefe', 'Verlag']",de,telegraph,1910-1920
215.0,,1910-1920_telegraph_de_6,"['Kiel', 'Hamburg', 'object', 'Lübeck', 'dtype', 'Name', 'Flensburg', 'Bremen', 'Helgoland', 'Harburg']",de,telegraph,1910-1920
216.0,,1910-1920_telegraph_de_7,"['Sohn', 'eisern', 'Gefreiter', 'Unteroffizier', 'Kreuz', 'leutnant', 'inhaber', 'Hans', 'Musketier', 'Hermann']",de,telegraph,1910-1920
217.0,,1910-1920_telegraph_de_8,"['Rate', 'Armeekorps', 'Frau', 'angestellter', 'regiment', 'Personal', 'Bezirk', 'Firma', 'Carl', 'Gabe']",de,telegraph,1910-1920
218.0,,1910-1920_telegraph_de_9,"['Lesung', 'Reichstag', 'Partei', 'Etat', 'Zentrum', 'Vorlage', 'Reichskanzler', 'Bundesrat', 'Sozialdemokrat', 'Gesetz']",de,telegraph,1910-1920
219.0,,1910-1920_telegraph_de_10,"['Frau', 'verhaften', 'verletzen', 'Polizei', 'töten', 'sterben', 'schwer', 'verüben', 'Leiche', 'sofort']",de,telegraph,1910-1920
220.0,,1910-1920_telegraph_de_11,"['Prof', 'infant', 'Hörsaal', 'abends', 'Herr', 'Verein', 'Vortrag', 'Ausstellung', 'Museum', 'Kursus']",de,telegraph,1910-1920
221.0,,1910-1920_telegraph_de_12,"['Regierung', 'russisch', 'Rußland', 'Petersburg', 'Frieden', 'Juli', 'erklären', 'Kabinett', 'Minister', 'Januar']",de,telegraph,1910-1920
222.0,,1910-1920_telegraph_de_13,"['türkisch', 'bulgarisch', 'Türkei', 'Serbien', 'serbisch', 'Griechenland', 'bulgarien', 'Oktober', 'König', 'Italien']",de,telegraph,1910-1920
223.0,,1910-1920_telegraph_de_14,"['denken', 'wichtig', 'Punkt', 'suchen', 'erforderlich', 'arbeiten', 'groß', 'liegen', 'Verkehr', 'müssen']",de,telegraph,1910-1920
224.0,,1910-1920_telegraph_de_15,"['Kaiser', 'Polen', 'polnisch', 'König', 'preußisch', 'Portugal', 'Herr', 'Graf', 'Pole', 'links']",de,telegraph,1910-1920
225.0,,1910-1920_telegraph_de_16,"['Januar', 'Herr', 'Verein', 'Hamburger', 'Altona', 'Mitglied', 'vorsitzend', 'Feier', 'Bürgermeister', 'Nummer']",de,telegraph,1910-1920
226.0,,1910-1920_telegraph_de_17,"['deutsch', 'Seite', 'geben', 'zeigen', 'lich', 'bleiben', 'erkennen', 'Welt', 'Hand', 'fast']",de,telegraph,1910-1920
227.0,,1910-1920_telegraph_de_18,"['Dampfer', 'Schiff', 'Kapitän', 'Bord', 'drahtlos', 'Hafen', 'Besatzung', 'Boot', 'englisch', 'Nordsee']",de,telegraph,1910-1920
228.0,,1910-1920_telegraph_de_19,"['Truppe', 'griechisch', 'russisch', 'Oktober', 'Angriff', 'Stadt', 'Russe', 'Armee', 'Feind', 'Franzose']",de,telegraph,1910-1920
229.0,,1910-1920_telegraph_de_20,"['Versammlung', 'Verband', 'Arbeiter', 'beschließen', 'Antrag', 'Streik', 'unterer', 'Juni', 'Kommission', 'Arbeit']",de,telegraph,1910-1920
230.0,,1910-1920_telegraph_de_21,"['Sturm', 'Wasser', 'sehen', 'Kind', 'Mensch', 'Haus', 'Stunde', 'elektrisch', 'Luft', 'tief']",de,telegraph,1910-1920
231.0,,1910-1920_telegraph_de_22,"['Flieger', 'Ballon', 'Luftschiff', 'Paris', 'gestern', 'Drahtbericht', 'Flugzeug', 'Meter', 'September', 'Motor']",de,telegraph,1910-1920
232.0,,1910-1920_telegraph_de_23,"['Feuerwehr', 'Feuer', 'Altona', 'erleiden', 'wohnend', 'Leiche', 'Elbe', 'Wasser', 'geraten', 'Hochwasser']",de,telegraph,1910-1920
233.0,,1920-1930_telegraph_de_0,"['deutsch', 'Deutschland', 'Konferenz', 'Verhandlung', 'Frage', 'Regierung', 'England', 'können', 'Kreis', 'Dezember']",de,telegraph,1920-1930
234.0,,1920-1930_telegraph_de_1,"['Preis', 'Million', 'Monat', 'Mark', 'Arbeitgeber', 'Oktober', 'Steuer', 'November', 'Betrag', 'mill']",de,telegraph,1920-1930
235.0,,1920-1930_telegraph_de_2,"['Briand', 'wirtschaftlich', 'Krieg', 'national', 'Wort', 'Präsident', 'Politik', 'sprechen', 'finden', 'bleiben']",de,telegraph,1920-1930
236.0,,1920-1930_telegraph_de_3,"['Frau', 'Mann', 'angeklagter', 'Kind', 'Auto', 'alt', 'Paul', 'verschwinden', 'Gericht', 'sofort']",de,telegraph,1920-1930
237.0,,1920-1930_telegraph_de_4,"['April', 'Drahtmeldung', 'Berlin', 'Meldung', 'Streik', 'August', 'melden', 'Februar', 'Lloyd', 'Berliner']",de,telegraph,1920-1930
238.0,,1920-1930_telegraph_de_5,"['China', 'chinesisch', 'japanisch', 'Truppe', 'Peking', 'General', 'Nanking', 'Schanghai', 'Rußland', 'russisch']",de,telegraph,1920-1930
239.0,,1920-1930_telegraph_de_6,"['polnisch', 'Polen', 'Warschau', 'Grenze', 'Pole', 'Juli', 'danzig', 'Januar', 'schwedisch', 'Abstimmung']",de,telegraph,1920-1930
240.0,,1920-1930_telegraph_de_7,"['Mädchen', 'sehen', 'Vogel', 'schön', 'Blick', 'Welle', 'Talaat', 'wissen', 'jung', 'sitzen']",de,telegraph,1920-1930
241.0,,1920-1930_telegraph_de_8,"['object', 'dtype', 'Name', 'Hamburg', 'Lloyd', 'George', 'liberal', 'Lord', 'letzter', 'konservativ']",de,telegraph,1920-1930
242.0,,1920-1930_telegraph_de_9,"['Partei', 'März', 'Moskau', 'Sowjetunion', 'Arbeiterpartei', 'Sowjetregierung', 'demokratisch', 'Gewerkschaft', 'kommunistisch', 'politisch']",de,telegraph,1920-1930
243.0,,1920-1930_telegraph_de_10,"['Mark', 'Kabul', 'Altona', 'Leitung', 'König', 'Oktober', 'Afghanistan', 'afghanisch', 'Dollar', 'ferner']",de,telegraph,1920-1930
244.0,,1920-1930_telegraph_de_11,"['Senator', 'Staatsrat', 'Bürgermeister', 'Schramm', 'Krause', 'Heidecker', 'petersen', 'schultz', 'Nöldeke', 'verehen']",de,telegraph,1920-1930
245.0,,1920-1930_telegraph_de_12,"['schwer', 'Dampfer', 'Meter', 'Wasser', 'Schiff', 'Nacht', 'verletzen', 'Sturm', 'Stunde', 'Haus']",de,telegraph,1920-1930
246.0,,1920-1930_telegraph_de_13,"['Beamter', 'Senat', 'Verband', 'Verkehr', 'Betrieb', 'Versammlung', 'lang', 'mittlerer', 'Prof', 'Eisenbahn']",de,telegraph,1920-1930
247.0,,1920-1930_telegraph_de_14,"['stehen', 'Brief', 'alt', 'Stadt', 'halten', 'Professor', 'zeigen', 'Mensch', 'sprechen', 'Mann']",de,telegraph,1920-1930
248.0,,1920-1930_telegraph_de_15,"['März', 'deutsch', 'Mark', 'preußisch', 'Gesetz', 'Erhöhung', 'Gruppe', 'Ausschuß', 'reich', 'Reichstag']",de,telegraph,1920-1930
249.0,,1920-1930_telegraph_de_16,"['Frankreich', 'französisch', 'London', 'englisch', 'Daily', 'Korrespondent', 'amerikanisch', 'September', 'Regierung', 'diplomatisch']",de,telegraph,1920-1930
250.0,,1920-1930_telegraph_de_17,"['spanisch', 'Herr', 'Spanien', 'Student', 'Stresemann', 'Kahr', 'meister', 'Brasilien', 'deutsch', 'Madrid']",de,telegraph,1920-1930
251.0,,1920-1930_telegraph_de_18,"['Flieger', 'Flug', 'Flugzeug', 'Zeppelin', 'Irak', 'Oktober', 'luftschiff', 'Landung', 'flugzeug', 'Bord']",de,telegraph,1920-1930
,,1910-1920_telegraph_it_0,"['tripolo', 'inviato', 'speciale', 'occupazione', 'cirenaico', 'italiano', 'nave', 'colonna', 'ribelle', 'turco']",it,telegraph,1910-1920
,,1910-1920_telegraph_it_1,"['potenza', 'guerra', 'pace', 'turchia', 'turco', 'costantinopolo', 'sofia', 'balcanico', 'bulgario', 'bulgaro']",it,telegraph,1910-1920
,,1910-1920_telegraph_it_2,"['processo', 'redattore', 'giudiziario', 'tarnowsky', 'catastrofe', 'espressamente', 'mare', 'telefono', 'Maria', 'tragedia']",it,telegraph,1910-1920
,,1910-1920_telegraph_it_3,"['nemico', 'battaglia', 'tripolo', 'turco', 'truppa', 'attacco', 'combattimento', 'austriaco', 'ufficiale', 'speciale']",it,telegraph,1910-1920
,,1910-1920_telegraph_it_4,"['Milano', 'firenza', 'palermo', 'aviatore', 'ultimo', 'presso', 'napole', 'ponte', 'uccidere', 'ouchy']",it,telegraph,1910-1920
,,1910-1920_telegraph_it_5,"['camera', 'Roma', 'potere', 'congresso', 'stampa', 'relazione', 'Italia', 'estero', 'telefono', 'notte']",it,telegraph,1910-1920
,,1910-1920_telegraph_it_6,"['notizia', 'sciopero', 'servizio', 'ordine', 'potere', 'ufficio', 'dovere', 'francese', 'ferroviario', 'pubblico']",it,telegraph,1910-1920
,,1920-1930_telegraph_it_0,"['questione', 'presidente', 'parola', 'nazione', 'ormai', 'parlare', 'tanto', 'lontano', 'uomo', 'repubblica']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_1,"['industria', 'apparecchio', 'tenere', 'necessità', 'studio', 'umano', 'occhio', 'ministro', 'proprio', 'telegrafo']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_2,"['delegato', 'tedesco', 'pervenire', 'segretario', 'commissione', 'informare', 'telegrafo', 'cinese', 'esso', 'cina']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_3,"['nuovo', 'giornale', 'primo', 'pubblico', 'gente', 'truppa', 'stampa', 'accordo', 'nota', 'fiume']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_4,"['amministrazione', 'provvedimento', 'acqua', 'necessità', 'fermare', 'trasporto', 'sapere', 'perché', 'affermare', 'costringere']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_5,"['personale', 'servizio', 'disservizio', 'postelegrafonico', 'riforma', 'condizione', 'torino', 'pubblico', 'causa', 'studio']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_6,"['ferrovia', 'telefono', 'comunicazione', 'operaio', 'filo', 'strada', 'stazione', 'trovare', 'ultimo', 'giornata']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_7,"['conferenza', 'seduta', 'gabinetto', 'delegazione', 'dichiarazione', 'alleato', 'compiere', 'stasera', 'delegato', 'comunicare']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_8,"['linea', 'morto', 'casa', 'ferito', 'terra', 'nome', 'oporto', 'soldato', 'capo', 'villaggio']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_9,"['albergo', 'numeroso', 'preparare', 'fascista', 'grosso', 'luce', 'frana', 'elettrico', 'altro', 'notizia']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_10,"['York', 'vero', 'corrispondente', 'notte', 'proprio', 'risultato', 'borsa', 'rapporto', 'frana', 'precipitare']",it,telegraph,1920-1930
,,1920-1930_telegraph_it_11,"['andare', 'telegramma', 'dire', 'rappresentante', 'volere', 'ricevere', 'animo', 'senso', 'notizia', 'Londra']",it,telegraph,1920-1930
